timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target
18,1.0,-2.55,-0.6512335,0.0179,51.0,58.922222,0.0,116.0,5303.0,4320.0,1.0,65.12335,70.0
19,1.0,-2.55,-0.6262085,0.0075,51.0,55.177776,0.0,20.0,4966.0,4323.0,1.0,62.62085,90.0
20,1.0,-2.55,-0.6563375,0.0178,51.0,58.844444,0.0,110.0,5296.0,4323.0,1.0,65.63375,10.0
21,1.0,-2.55,-0.63943124,0.0178,51.0,56.38889,0.0,123.0,5075.0,4321.0,1.0,63.943127,50.0
22,1.0,-2.55,-0.6278084,0.0095,51.0,55.3,0.0,26.0,4977.0,4320.0,1.0,62.78084,70.0
23,1.0,-2.55,-0.63641906,0.0179,51.0,56.155556,0.0,115.0,5054.0,4321.0,1.0,63.641907,50.0
24,1.0,-2.55,-0.55223596,0.0057,51.0,43.455555,0.0,15.0,3911.0,4323.0,1.0,55.2236,50.0
25,1.0,-2.55,-0.6587171,0.0179,51.0,59.266666,0.0,60.0,5334.0,4321.0,1.0,65.87171,70.0
26,1.0,-2.55,-0.434006,0.0049,51.0,26.311111,0.0,13.0,2368.0,4322.0,1.0,43.4006,90.0
27,1.0,-2.55,-0.37279254,0.0028,51.0,17.4,0.0,5.0,1566.0,4322.0,1.0,37.279255,90.0
28,1.0,-2.55,-0.36822137,0.0028,51.0,16.655556,0.0,5.0,1499.0,4323.0,1.0,36.822136,90.0
29,1.0,-2.55,-0.36737683,0.0026,51.0,16.6,0.0,4.0,1494.0,4323.0,1.0,36.737682,90.0
30,1.0,-2.55,-0.3557845,0.0024,51.0,14.844444,0.0,3.0,1336.0,4323.0,1.0,35.57845,70.0
31,1.0,-2.3,-0.57697076,0.0072,46.0,79.89655,0.0,19.0,4634.0,2785.0,1.0,57.697075,30.0
32,1.0,-2.3,-0.33144748,0.0024,46.0,13.777778,0.0,2.0,1240.0,4163.0,1.0,33.14475,10.0
33,1.0,-2.3,-0.32724163,0.0028,46.0,14.533334,0.0,5.0,1308.0,4165.0,1.0,32.724163,70.0
34,1.0,-2.3,-0.309475,0.0025,46.0,12.222222,0.0,3.0,1100.0,4165.0,1.0,30.9475,70.0
35,1.0,-2.3,-0.30692813,0.0026,46.0,11.444445,0.0,4.0,1030.0,4165.0,1.0,30.692812,90.0
36,1.0,-2.3,-0.38057324,0.004,46.0,22.177778,0.0,10.0,1996.0,4165.0,1.0,38.057323,90.0
37,1.0,-1.4,-0.26367712,0.0034,28.0,29.071428,0.0,7.0,1628.0,2689.0,1.0,26.367712,50.0
38,1.0,-1.4,-0.23884578,0.0023,28.0,23.196428,0.0,2.0,1299.0,2691.0,1.0,23.884579,10.0
39,1.0,-2.05,-0.5338341,0.0075,41.0,76.82143,0.0,20.0,4302.0,2691.0,1.0,53.38341,30.0
40,1.0,-2.45,-0.6308221,0.0178,49.0,56.733334,0.0,64.0,5106.0,4163.0,1.0,63.082214,90.0
41,1.0,-2.45,-0.5536672,0.0068,49.0,44.72222,0.0,18.0,4025.0,4286.0,1.0,55.36672,70.0
42,1.0,-2.45,-0.6313811,0.0175,49.0,56.211113,0.0,99.0,5059.0,4325.0,1.0,63.13811,30.0
43,1.0,-2.45,-0.6177906,0.0175,49.0,55.622223,0.0,127.0,5006.0,4326.0,1.0,61.779057,10.0
44,1.0,-2.45,-0.6215265,0.0176,49.0,55.68889,0.0,139.0,5012.0,4326.0,1.0,62.15265,50.0
45,1.0,-2.45,-0.6233802,0.0178,49.0,55.455555,0.0,130.0,4991.0,4325.0,1.0,62.33802,70.0
46,1.0,-2.45,-0.6187134,0.0176,49.0,55.066666,0.0,133.0,4956.0,4326.0,1.0,61.871338,30.0
47,1.0,-2.45,-0.61865,0.0176,49.0,55.355556,0.0,123.0,4982.0,4326.0,1.0,61.865,10.0
48,1.0,-2.45,-0.6166969,0.0176,49.0,54.61111,0.0,127.0,4915.0,4325.0,1.0,61.66969,70.0
49,1.0,-2.45,-0.6147234,0.0175,49.0,54.91111,0.0,132.0,4942.0,4325.0,1.0,61.472336,90.0
50,1.0,-2.45,-0.6145497,0.0177,49.0,54.58889,0.0,130.0,4913.0,4328.0,1.0,61.45497,90.0
51,1.0,-2.45,-0.62179965,0.0176,49.0,55.544445,0.0,146.0,4999.0,4327.0,1.0,62.179962,90.0
52,1.0,-2.45,-0.6160339,0.0176,49.0,54.922222,0.0,141.0,4943.0,4326.0,1.0,61.603394,30.0
53,1.0,-2.45,-0.61072046,0.0177,49.0,54.544445,0.0,131.0,4909.0,4327.0,1.0,61.07205,90.0
54,1.0,-2.45,-0.6243609,0.0176,49.0,55.622223,0.0,131.0,5006.0,4329.0,1.0,62.436092,30.0
55,1.0,-2.45,-0.62485266,0.0179,49.0,55.855556,0.0,132.0,5027.0,4325.0,1.0,62.485268,70.0
56,1.0,-2.45,-0.61428446,0.0177,49.0,55.122223,0.0,147.0,4961.0,4328.0,1.0,61.428444,90.0
57,1.0,-2.45,-0.6156189,0.0177,49.0,54.633335,0.0,166.0,4917.0,4328.0,1.0,61.561886,70.0
58,1.0,-2.45,-0.6164328,0.0177,49.0,55.211113,0.0,141.0,4969.0,4329.0,1.0,61.643276,50.0
59,1.0,-2.45,-0.6158087,0.0175,49.0,54.88889,0.0,159.0,4940.0,4328.0,1.0,61.580875,70.0
60,1.0,-2.45,-0.6050352,0.0178,49.0,53.9,0.0,160.0,4851.0,4328.0,1.0,60.503517,10.0
61,1.0,-2.45,-0.6089563,0.0175,49.0,54.833332,0.0,164.0,4935.0,4329.0,1.0,60.895626,30.0
62,1.0,-2.45,-0.6156999,0.0176,49.0,54.6,0.0,138.0,4914.0,4329.0,1.0,61.56999,50.0
63,1.0,-2.45,-0.61448574,0.0176,49.0,54.488888,0.0,150.0,4904.0,4330.0,1.0,61.448574,10.0
64,1.0,-2.45,-0.6102609,0.0177,49.0,53.97778,0.0,138.0,4858.0,4328.0,1.0,61.02609,10.0
65,1.0,-2.45,-0.6171599,0.0178,49.0,55.08889,0.0,145.0,4958.0,4328.0,1.0,61.71599,90.0
66,1.0,-2.45,-0.6222043,0.0175,49.0,55.011112,0.0,131.0,4951.0,4329.0,1.0,62.220432,30.0
67,1.0,-2.45,-0.621275,0.0175,49.0,55.744446,0.0,128.0,5017.0,4329.0,1.0,62.1275,90.0
68,1.0,-2.45,-0.62202966,0.0177,49.0,55.166668,0.0,149.0,4965.0,4331.0,1.0,62.20297,10.0
69,1.0,-2.45,-0.62104064,0.0177,49.0,55.455555,0.0,128.0,4991.0,4330.0,1.0,62.104065,30.0
70,1.0,-2.45,-0.61986214,0.0179,49.0,55.488888,0.0,130.0,4994.0,4330.0,1.0,61.986214,90.0
71,1.0,-2.45,-0.6166518,0.0177,49.0,54.922222,0.0,126.0,4943.0,4330.0,1.0,61.66518,70.0
72,1.0,-2.45,-0.6210033,0.0177,49.0,55.266666,0.0,123.0,4974.0,4331.0,1.0,62.10033,70.0
73,1.0,-2.45,-0.61766964,0.0177,49.0,55.233334,0.0,123.0,4971.0,4330.0,1.0,61.766964,30.0
74,1.0,-2.45,-0.6214613,0.0175,49.0,55.31111,0.0,125.0,4978.0,4330.0,1.0,62.146126,10.0
75,1.0,-2.45,-0.61515146,0.0177,49.0,54.677776,0.0,133.0,4921.0,4330.0,1.0,61.51515,10.0
76,1.0,-2.45,-0.61325336,0.0177,49.0,54.533333,0.0,135.0,4908.0,4332.0,1.0,61.325336,30.0
77,1.0,-2.45,-0.61379755,0.0177,49.0,54.47778,0.0,136.0,4903.0,4330.0,1.0,61.379753,70.0
78,1.0,-2.45,-0.61850524,0.0177,49.0,55.58889,0.0,131.0,5003.0,4330.0,1.0,61.85052,50.0
79,1.0,-2.45,-0.61741084,0.0179,49.0,55.58889,0.0,140.0,5003.0,4330.0,1.0,61.74108,90.0
80,1.0,-2.45,-0.6196062,0.0177,49.0,55.566666,0.0,123.0,5001.0,4330.0,1.0,61.960617,10.0
81,1.0,-2.45,-0.6154549,0.0176,49.0,55.366665,0.0,83.0,4983.0,4331.0,1.0,61.54549,30.0
82,1.0,-2.45,-0.6126022,0.0176,49.0,54.211113,0.0,59.0,4879.0,4330.0,1.0,61.260216,70.0
83,1.0,-2.45,-0.61274207,0.0176,49.0,54.344444,0.0,135.0,4891.0,4330.0,1.0,61.274208,30.0
84,1.0,-2.45,-0.61540174,0.0178,49.0,54.988888,0.0,128.0,4949.0,4330.0,1.0,61.540173,30.0
85,1.0,-2.45,-0.6203675,0.0176,49.0,55.333332,0.0,128.0,4980.0,4330.0,1.0,62.03675,70.0
86,1.0,-2.45,-0.6170217,0.0177,49.0,54.344444,0.0,140.0,4891.0,4330.0,1.0,61.702168,90.0
87,1.0,-2.45,-0.61279666,0.0176,49.0,54.511112,0.0,125.0,4906.0,4330.0,1.0,61.279667,10.0
88,1.0,-2.45,-0.6154203,0.0175,49.0,55.22222,0.0,133.0,4970.0,4331.0,1.0,61.54203,90.0
89,1.0,-2.45,-0.62107456,0.0178,49.0,55.3,0.0,128.0,4977.0,4331.0,1.0,62.107456,10.0
90,1.0,-2.45,-0.61839455,0.0176,49.0,55.9,0.0,138.0,5031.0,4330.0,1.0,61.839455,10.0
91,1.0,-2.45,-0.6232194,0.0178,49.0,55.8,0.0,155.0,5022.0,4331.0,1.0,62.321938,70.0
92,1.0,-2.45,-0.62794024,0.0176,49.0,55.733334,0.0,207.0,5016.0,4330.0,1.0,62.794025,90.0
93,1.0,-2.45,-0.6285627,0.0176,49.0,56.377777,0.0,255.0,5074.0,4330.0,1.0,62.85627,10.0
94,1.0,-2.45,-0.61723113,0.0178,49.0,54.644444,0.0,262.0,4918.0,4330.0,1.0,61.723114,90.0
95,1.0,-2.45,-0.61952424,0.0176,49.0,55.27778,0.0,207.0,4975.0,4330.0,1.0,61.952423,90.0
96,1.0,-2.45,-0.6190308,0.0175,49.0,55.02222,0.0,142.0,4952.0,4330.0,1.0,61.903076,10.0
97,1.0,-2.45,-0.62042224,0.0175,49.0,55.433334,0.0,65.0,4989.0,4330.0,1.0,62.042225,10.0
98,1.0,-2.45,-0.5960634,0.0076,49.0,51.622223,0.0,20.0,4646.0,4332.0,1.0,59.60634,30.0
99,1.0,-2.45,-0.5937948,0.008,49.0,51.544445,0.0,21.0,4639.0,4332.0,1.0,59.379482,90.0
100,1.0,-2.45,-0.6186599,0.0176,49.0,54.922222,0.0,65.0,4943.0,4331.0,1.0,61.86599,50.0
101,1.0,-2.45,-0.6268646,0.0176,49.0,56.244446,0.0,54.0,5062.0,4330.0,1.0,62.686462,30.0
102,1.0,-2.45,-0.62715876,0.0177,49.0,56.055557,0.0,103.0,5045.0,4331.0,1.0,62.715874,50.0
103,1.0,-2.45,-0.63270193,0.0176,49.0,57.033333,0.0,114.0,5133.0,4331.0,1.0,63.27019,10.0
104,1.0,-2.45,-0.6320603,0.0179,49.0,57.033333,0.0,118.0,5133.0,4332.0,1.0,63.206028,70.0
105,1.0,-2.45,-0.63203317,0.0177,49.0,57.266666,0.0,109.0,5154.0,4331.0,1.0,63.20332,30.0
106,1.0,-2.45,-0.59330624,0.006,49.0,51.11111,0.0,16.0,4600.0,4331.0,1.0,59.330624,70.0
107,1.0,-2.45,-0.6372669,0.0176,49.0,57.633335,0.0,121.0,5187.0,4331.0,1.0,63.72669,10.0
108,1.0,-2.45,-0.61500424,0.0176,49.0,54.633335,0.0,84.0,4917.0,4332.0,1.0,61.500423,10.0
109,1.0,-2.45,-0.6187006,0.0177,49.0,55.133335,0.0,82.0,4962.0,4331.0,1.0,61.870064,50.0
110,1.0,-2.45,-0.3131542,0.0036,49.0,10.122222,0.0,8.0,911.0,4331.0,1.0,31.315418,30.0
111,1.0,-2.45,-0.60176253,0.0082,49.0,52.7,0.0,22.0,4743.0,4331.0,1.0,60.176254,90.0
112,1.0,-2.45,-0.43497083,0.005,49.0,28.155556,0.0,13.0,2534.0,4331.0,1.0,43.49708,70.0
113,1.0,-2.45,-0.59558576,0.0075,49.0,52.177776,0.0,20.0,4696.0,4332.0,1.0,59.558575,10.0
114,1.0,-2.45,-0.6307462,0.0177,49.0,57.1,0.0,70.0,5139.0,4332.0,1.0,63.07462,50.0
115,1.0,-2.45,-0.61772186,0.0109,49.0,55.333332,0.0,30.0,4980.0,4335.0,1.0,61.772186,50.0
116,1.0,-2.45,-0.6287285,0.014,49.0,56.355556,0.0,39.0,5072.0,4332.0,1.0,62.87285,90.0
117,1.0,-2.45,-0.62706834,0.0177,49.0,57.733334,0.0,74.0,5196.0,4332.0,1.0,62.706837,50.0
118,1.0,-2.45,-0.63421327,0.0178,49.0,58.58889,0.0,59.0,5273.0,4332.0,1.0,63.42133,10.0
119,1.0,-2.45,-0.6367646,0.0178,49.0,58.47778,0.0,136.0,5263.0,4332.0,1.0,63.676456,10.0
120,1.0,-2.45,-0.6464261,0.0176,49.0,59.322224,0.0,109.0,5339.0,4333.0,1.0,64.64261,10.0
121,1.0,-2.45,-0.648256,0.0175,49.0,58.955555,0.0,56.0,5306.0,4332.0,1.0,64.8256,70.0
122,1.0,-2.45,-0.6188109,0.0175,49.0,55.61111,0.0,74.0,5005.0,4333.0,1.0,61.881092,70.0
123,1.0,-2.45,-0.6221454,0.0174,49.0,55.966667,0.0,57.0,5037.0,4332.0,1.0,62.21454,30.0
124,1.0,-2.45,-0.6321815,0.0177,49.0,57.122223,0.0,99.0,5141.0,4332.0,1.0,63.218155,70.0
125,1.0,-2.45,-0.6332566,0.0175,49.0,57.233334,0.0,59.0,5151.0,4333.0,1.0,63.32566,70.0
126,1.0,-2.45,-0.6347027,0.0176,49.0,57.044445,0.0,59.0,5134.0,4333.0,1.0,63.47027,30.0
127,1.0,-2.45,-0.63514924,0.0142,49.0,57.133335,0.0,40.0,5142.0,4332.0,1.0,63.514923,10.0
128,1.0,-2.45,-0.6389172,0.0177,49.0,58.577778,0.0,52.0,5272.0,4332.0,1.0,63.891724,90.0
129,1.0,-2.45,-0.6473462,0.0179,49.0,58.677776,0.0,77.0,5281.0,4332.0,1.0,64.73462,30.0
130,1.0,-2.45,-0.6496254,0.0176,49.0,59.4,0.0,82.0,5346.0,4332.0,1.0,64.96254,10.0
131,1.0,-2.45,-0.6503662,0.0176,49.0,59.533333,0.0,61.0,5358.0,4332.0,1.0,65.03662,30.0
132,1.0,-2.45,-0.6432525,0.0174,49.0,58.755554,0.0,49.0,5288.0,4332.0,1.0,64.32525,50.0
133,1.0,-2.45,-0.644728,0.0178,49.0,59.02222,0.0,103.0,5312.0,4332.0,1.0,64.4728,90.0
134,1.0,-2.45,-0.6504418,0.0176,49.0,59.544445,0.0,75.0,5359.0,4332.0,1.0,65.04418,70.0
135,1.0,-2.45,-0.6476426,0.0177,49.0,59.133335,0.0,100.0,5322.0,4334.0,1.0,64.76426,10.0
136,1.0,-2.45,-0.6360359,0.0176,49.0,57.5,0.0,115.0,5175.0,4332.0,1.0,63.603592,10.0
137,1.0,-2.45,-0.6322929,0.0177,49.0,56.855556,0.0,70.0,5117.0,4333.0,1.0,63.229294,90.0
138,1.0,-2.45,-0.6359505,0.0178,49.0,57.822224,0.0,56.0,5204.0,4334.0,1.0,63.59505,30.0
139,1.0,-2.45,-0.6362879,0.0176,49.0,57.944443,0.0,54.0,5215.0,4333.0,1.0,63.628796,90.0
140,1.0,-2.45,-0.6378265,0.0176,49.0,57.81111,0.0,144.0,5203.0,4333.0,1.0,63.78265,90.0
141,1.0,-2.45,-0.64334244,0.0177,49.0,58.744446,0.0,66.0,5287.0,4333.0,1.0,64.33424,50.0
142,1.0,-2.45,-0.6414039,0.0176,49.0,58.8,0.0,139.0,5292.0,4333.0,1.0,64.14039,70.0
143,1.0,-2.45,-0.64225936,0.0178,49.0,58.877777,0.0,135.0,5299.0,4333.0,1.0,64.22594,10.0
144,1.0,-2.45,-0.64230543,0.0176,49.0,58.68889,0.0,120.0,5282.0,4333.0,1.0,64.230545,50.0
145,1.0,-2.45,-0.39790797,0.0038,49.0,22.577778,0.0,9.0,2032.0,4333.0,1.0,39.7908,70.0
146,1.0,-2.45,-0.6443618,0.0175,49.0,58.7,0.0,133.0,5283.0,4334.0,1.0,64.43618,30.0
147,1.0,-2.45,-0.641651,0.0176,49.0,58.133335,0.0,134.0,5232.0,4333.0,1.0,64.1651,50.0
148,1.0,-2.45,-0.32993516,0.0027,49.0,12.988889,0.0,4.0,1169.0,4334.0,1.0,32.993515,70.0
149,1.0,-2.45,-0.6387485,0.0173,49.0,57.755554,0.0,124.0,5198.0,4333.0,1.0,63.87485,10.0
150,1.0,-2.45,-0.6514459,0.0174,49.0,59.3,0.0,63.0,5337.0,4333.0,1.0,65.14459,90.0
151,1.0,-2.45,-0.6510794,0.0174,49.0,59.22222,0.0,142.0,5330.0,4333.0,1.0,65.10794,30.0
152,1.0,-2.45,-0.64352614,0.0169,49.0,59.18889,0.0,48.0,5327.0,4334.0,1.0,64.352615,50.0
153,1.0,-2.45,-0.6464749,0.0178,49.0,59.255554,0.0,108.0,5333.0,4334.0,1.0,64.64749,50.0
154,1.0,-2.45,-0.65021783,0.0175,49.0,59.38889,0.0,56.0,5345.0,4334.0,1.0,65.02178,90.0
155,1.0,-2.45,-0.641073,0.0177,49.0,58.288887,0.0,83.0,5246.0,4336.0,1.0,64.1073,30.0
156,1.0,-2.45,-0.3938479,0.0038,49.0,22.255556,0.0,9.0,2003.0,4336.0,1.0,39.384792,10.0
157,1.0,-2.45,-0.36620224,0.0033,49.0,17.822222,0.0,7.0,1604.0,4336.0,1.0,36.620224,50.0
158,1.0,-2.45,-0.36129907,0.0024,49.0,17.38889,0.0,2.0,1565.0,4336.0,1.0,36.129906,10.0
159,1.0,-2.45,-0.36594877,0.0026,49.0,17.333334,0.0,4.0,1560.0,4336.0,1.0,36.594875,10.0
160,1.0,-2.45,-0.34740463,0.0025,49.0,15.844444,0.0,3.0,1426.0,4337.0,1.0,34.740463,70.0
161,1.0,-1.6,-0.40832156,0.0045,32.0,59.074074,0.0,11.0,3190.0,2598.0,1.0,40.832157,10.0
162,1.0,-1.6,-0.26999035,0.0025,32.0,23.078125,0.0,3.0,1477.0,3030.0,1.0,26.999035,90.0
163,1.0,-1.6,-0.26510468,0.0026,32.0,21.40625,0.0,4.0,1370.0,3030.0,1.0,26.51047,90.0
164,1.0,-1.6,-0.2823219,0.0026,32.0,25.515625,0.0,4.0,1633.0,3030.0,1.0,28.232191,10.0
165,1.0,-1.6,-0.30938724,0.003,32.0,31.109375,0.0,6.0,1991.0,3030.0,1.0,30.938723,30.0
166,1.0,-1.2,-0.28953826,0.0037,24.0,36.33871,0.0,9.0,2253.0,2983.0,1.0,28.953825,50.0
167,1.0,-1.2,-0.2517125,0.0031,24.0,34.166668,0.0,6.0,1640.0,2310.0,1.0,25.17125,90.0
168,1.0,-1.2,-0.21848972,0.0024,24.0,25.479166,0.0,3.0,1223.0,2310.0,1.0,21.848972,70.0
169,1.0,-1.2,-0.21263035,0.0028,24.0,27.3125,0.0,5.0,1311.0,2310.0,1.0,21.263035,50.0
170,1.0,-1.2,-0.23099026,0.0024,24.0,30.375,0.0,2.0,1458.0,2310.0,1.0,23.099026,30.0
171,1.0,-2.15,-0.62075675,0.0129,43.0,63.197674,0.0,35.0,5435.0,3953.0,1.0,62.075672,90.0
172,1.0,-2.15,-0.2773372,0.0027,43.0,9.604651,0.0,4.0,826.0,3957.0,1.0,27.733719,50.0
173,1.0,-2.15,-0.2857741,0.0026,43.0,11.023255,0.0,4.0,948.0,3957.0,1.0,28.577412,50.0
174,1.0,-2.15,-0.29152054,0.0025,43.0,11.848837,0.0,4.0,1019.0,3958.0,1.0,29.152054,10.0
175,1.0,-2.15,-0.32117698,0.0027,43.0,16.55814,0.0,5.0,1424.0,3958.0,1.0,32.1177,10.0
176,1.0,-2.15,-0.4566509,0.0038,43.0,37.23256,0.0,9.0,3202.0,4052.0,1.0,45.665092,10.0
177,1.0,-1.6,-0.40063894,0.0036,32.0,49.453125,0.0,8.0,3165.0,3080.0,1.0,40.063892,30.0
178,1.0,-1.6,-0.355797,0.0033,32.0,42.125,0.0,7.0,2696.0,3080.0,1.0,35.5797,10.0
179,1.0,-1.6,-0.3663205,0.004,32.0,42.140625,0.0,10.0,2697.0,3080.0,1.0,36.63205,30.0
180,1.0,-1.85,-0.37102336,0.0031,37.0,35.2973,0.0,6.0,2612.0,3510.0,1.0,37.102337,10.0
181,1.0,-2.35,-0.63251185,0.017,47.0,57.877777,0.0,47.0,5209.0,4201.0,1.0,63.251183,90.0
182,1.0,-2.35,-0.30821365,0.003,47.0,10.655556,0.0,6.0,959.0,4202.0,1.0,30.821365,30.0
183,1.0,-2.35,-0.33710742,0.0038,47.0,15.133333,0.0,9.0,1362.0,4254.0,1.0,33.710743,10.0
184,1.0,-2.35,-0.33052075,0.0032,47.0,14.588889,0.0,6.0,1313.0,4253.0,1.0,33.052074,70.0
185,1.0,-2.35,-0.4089925,0.0038,47.0,24.666666,0.0,9.0,2220.0,4289.0,1.0,40.89925,50.0
186,1.0,-2.35,-0.53776246,0.005,47.0,47.11111,0.0,13.0,4240.0,4331.0,1.0,53.77625,90.0
187,1.0,-2.35,-0.600025,0.0097,47.0,54.077778,0.0,27.0,4867.0,4331.0,1.0,60.0025,70.0
188,1.0,-2.35,-0.598759,0.0092,47.0,53.68889,0.0,25.0,4832.0,4331.0,1.0,59.8759,90.0
189,1.0,-2.35,-0.5404814,0.0068,47.0,45.2,0.0,18.0,4068.0,4331.0,1.0,54.048138,10.0
190,1.0,-2.35,-0.439875,0.0044,47.0,30.555555,0.0,11.0,2750.0,4331.0,1.0,43.9875,50.0
191,1.0,-2.35,-0.60893106,0.0149,47.0,55.144444,0.0,42.0,4963.0,4331.0,1.0,60.893105,50.0
192,1.0,-2.35,-0.58902675,0.0076,47.0,51.822224,0.0,20.0,4664.0,4331.0,1.0,58.902676,50.0
193,1.0,-2.35,-0.57210946,0.0072,47.0,49.755554,0.0,19.0,4478.0,4331.0,1.0,57.210945,30.0
194,1.0,-2.35,-0.5194021,0.0064,47.0,42.011112,0.0,17.0,3781.0,4331.0,1.0,51.94021,10.0
195,1.0,-2.35,-0.4458992,0.0046,47.0,30.922222,0.0,12.0,2783.0,4331.0,1.0,44.58992,30.0
196,1.0,-2.35,-0.59791994,0.0092,47.0,53.255554,0.0,25.0,4793.0,4331.0,1.0,59.791996,10.0
197,1.0,-2.35,-0.61376536,0.0178,47.0,56.066666,0.0,66.0,5046.0,4331.0,1.0,61.376537,90.0
198,1.0,-2.35,-0.6127019,0.0163,47.0,55.333332,0.0,46.0,4980.0,4331.0,1.0,61.270187,10.0
199,1.0,-2.35,-0.6118383,0.0175,47.0,55.944443,0.0,117.0,5035.0,4331.0,1.0,61.183826,70.0
200,1.0,-2.35,-0.6121928,0.0176,47.0,55.533333,0.0,84.0,4998.0,4332.0,1.0,61.21928,30.0
201,1.0,-2.35,-0.60877424,0.0175,47.0,55.72222,0.0,71.0,5015.0,4331.0,1.0,60.877422,10.0
202,1.0,-2.35,-0.59242,0.009,47.0,52.622223,0.0,24.0,4736.0,4332.0,1.0,59.242,10.0
203,1.0,-2.35,-0.5960525,0.0089,47.0,52.655556,0.0,24.0,4739.0,4331.0,1.0,59.605255,50.0
204,1.0,-2.35,-0.59846455,0.0089,47.0,52.855556,0.0,24.0,4757.0,4331.0,1.0,59.846455,90.0
205,1.0,-2.35,-0.5963515,0.0086,47.0,52.355556,0.0,23.0,4712.0,4332.0,1.0,59.63515,70.0
206,1.0,-2.35,-0.6080105,0.013,47.0,54.08889,0.0,36.0,4868.0,4331.0,1.0,60.80105,30.0
207,1.0,-2.6,-0.6452801,0.0177,52.0,56.18889,0.0,90.0,5057.0,4332.0,1.0,64.528015,30.0
208,1.0,-2.6,-0.64040536,0.0175,52.0,55.844444,0.0,53.0,5026.0,4332.0,1.0,64.040535,30.0
209,1.0,-2.6,-0.64246017,0.0178,52.0,55.166668,0.0,96.0,4965.0,4331.0,1.0,64.24602,50.0
210,1.0,-2.6,-0.62813234,0.0092,52.0,53.1,0.0,25.0,4779.0,4331.0,1.0,62.813236,10.0
211,1.0,-2.6,-0.6391255,0.0176,52.0,55.155556,0.0,54.0,4964.0,4331.0,1.0,63.91255,50.0
212,1.0,-2.6,-0.63909906,0.0178,52.0,55.355556,0.0,112.0,4982.0,4331.0,1.0,63.909904,70.0
213,1.0,-2.6,-0.64384836,0.0177,52.0,55.344444,0.0,82.0,4981.0,4331.0,1.0,64.384834,90.0
214,1.0,-2.6,-0.63171846,0.0177,52.0,54.97778,0.0,118.0,4948.0,4331.0,1.0,63.17185,30.0
215,1.0,-2.6,-0.6391968,0.0176,52.0,55.211113,0.0,91.0,4969.0,4331.0,1.0,63.91968,10.0
216,1.0,-2.6,-0.6239616,0.0099,52.0,53.18889,0.0,27.0,4787.0,4331.0,1.0,62.39616,30.0
217,1.0,-2.6,-0.64367324,0.018,52.0,55.544445,0.0,54.0,4999.0,4331.0,1.0,64.367325,70.0
218,1.0,-2.6,-0.63624257,0.0178,52.0,55.233334,0.0,87.0,4971.0,4331.0,1.0,63.624256,50.0
219,1.0,-2.6,-0.6407925,0.0178,52.0,55.488888,0.0,119.0,4994.0,4331.0,1.0,64.07925,30.0
220,1.0,-2.6,-0.6458193,0.0177,52.0,56.244446,0.0,154.0,5062.0,4331.0,1.0,64.58193,30.0
