timestep,r_perf,r_cost,r_energy,latency,replicas,avg_cpu_percent,ram_usage,num_requests,total_cpu_m,total_ram_mi,success_ratio,pod_power,hpa_target
71,1.0,-2.55,-0.2671191,0.0177,51.0,61.3625,0.0,126.0,4909.0,3838.0,1.0,26.71191,70.0
72,1.0,-2.55,-0.26688525,0.0176,51.0,60.95,0.0,123.0,4876.0,3839.0,1.0,26.688524,70.0
73,1.0,-2.55,-0.2739453,0.0176,51.0,60.625,0.0,123.0,4850.0,3848.0,1.0,27.394531,30.0
74,1.0,-2.55,-0.26800233,0.0175,51.0,61.1875,0.0,125.0,4895.0,3848.0,1.0,26.800234,10.0
75,1.0,-2.55,-0.26661977,0.0177,51.0,60.3625,0.0,133.0,4829.0,3848.0,1.0,26.661978,10.0
76,1.0,-2.55,-0.31444886,0.0174,51.0,61.2875,0.0,135.0,4903.0,3848.0,1.0,31.444887,30.0
77,1.0,-2.55,-0.26829824,0.0178,51.0,61.780487,0.0,136.0,5066.0,3935.0,1.0,26.829824,70.0
78,1.0,-2.55,-0.26642677,0.0176,51.0,61.085365,0.0,131.0,5009.0,3935.0,1.0,26.642677,50.0
79,1.0,-2.55,-0.270087,0.0176,51.0,61.32927,0.0,140.0,5029.0,3945.0,1.0,27.0087,90.0
80,1.0,-2.55,-0.266151,0.0178,51.0,60.439026,0.0,123.0,4956.0,3944.0,1.0,26.6151,10.0
81,1.0,-2.55,-0.26645383,0.0176,51.0,60.40244,0.0,83.0,4953.0,3945.0,1.0,26.645382,30.0
82,1.0,-2.55,-0.29086015,0.0176,51.0,60.060974,0.0,59.0,4925.0,3944.0,1.0,29.086016,70.0
83,1.0,-2.55,-0.28006124,0.0177,51.0,60.0,0.0,135.0,4920.0,3945.0,1.0,28.006124,30.0
84,1.0,-2.55,-0.2907425,0.018,51.0,60.121952,0.0,128.0,4930.0,3944.0,1.0,29.07425,30.0
85,1.0,-2.55,-0.28048876,0.0182,51.0,59.207317,0.0,128.0,4855.0,3944.0,1.0,28.048876,70.0
86,1.0,-2.55,-0.27652064,0.018,51.0,58.559525,0.0,140.0,4919.0,4033.0,1.0,27.652063,90.0
87,1.0,-2.55,-0.26779518,0.0177,51.0,56.67857,0.0,125.0,4761.0,4033.0,1.0,26.779518,10.0
88,1.0,-2.55,-0.27603376,0.0179,51.0,56.42857,0.0,133.0,4740.0,4041.0,1.0,27.603374,90.0
89,1.0,-2.55,-0.26764905,0.018,51.0,56.690475,0.0,128.0,4762.0,4041.0,1.0,26.764906,10.0
90,1.0,-2.55,-0.2760648,0.0181,51.0,56.511906,0.0,138.0,4747.0,4042.0,1.0,27.606482,10.0
91,1.0,-2.55,-0.29897562,0.018,51.0,58.988094,0.0,155.0,4955.0,4041.0,1.0,29.897562,70.0
92,1.0,-2.55,-0.4270236,0.0179,51.0,58.77381,0.0,207.0,4937.0,4041.0,1.0,42.70236,90.0
93,1.0,-2.55,-0.26872107,0.0179,51.0,56.104652,0.0,255.0,4825.0,4128.0,1.0,26.872108,10.0
94,1.0,-2.55,-0.26720822,0.018,51.0,56.081394,0.0,262.0,4823.0,4127.0,1.0,26.720821,90.0
95,1.0,-2.55,-0.26820767,0.0182,51.0,56.488373,0.0,207.0,4858.0,4138.0,1.0,26.820768,90.0
96,1.0,-2.55,-0.26917344,0.018,51.0,56.104652,0.0,142.0,4825.0,4137.0,1.0,26.917343,10.0
97,1.0,-2.55,-0.2675501,0.0181,51.0,55.59302,0.0,65.0,4781.0,4138.0,1.0,26.755013,10.0
98,1.0,-2.55,-0.2985755,0.0078,51.0,51.802326,0.0,20.0,4455.0,4137.0,1.0,29.857548,30.0
99,1.0,-2.55,-0.5036137,0.0081,51.0,52.44186,0.0,21.0,4510.0,4137.0,1.0,50.361374,90.0
100,1.0,-2.55,-0.27522016,0.0177,51.0,52.897728,0.0,65.0,4655.0,4224.0,1.0,27.522017,50.0
101,1.0,-2.55,-0.27544296,0.0176,51.0,54.261364,0.0,54.0,4775.0,4228.0,1.0,27.544296,30.0
102,1.0,-2.55,-0.26659274,0.0177,51.0,54.045456,0.0,103.0,4756.0,4233.0,1.0,26.659275,50.0
103,1.0,-2.55,-0.26733226,0.0177,51.0,55.363636,0.0,114.0,4872.0,4234.0,1.0,26.733225,10.0
104,1.0,-2.55,-0.3046539,0.0179,51.0,55.55682,0.0,118.0,4889.0,4233.0,1.0,30.465391,70.0
105,1.0,-2.55,-0.42622238,0.0179,51.0,55.295456,0.0,109.0,4866.0,4234.0,1.0,42.62224,30.0
106,1.0,-2.55,-0.2617485,0.0062,51.0,36.355556,0.0,16.0,3272.0,4319.0,1.0,26.17485,70.0
107,1.0,-2.55,-0.2651798,0.0177,51.0,54.02222,0.0,121.0,4862.0,4319.0,1.0,26.51798,10.0
108,1.0,-2.55,-0.2655901,0.0176,51.0,53.033333,0.0,84.0,4773.0,4329.0,1.0,26.55901,10.0
109,1.0,-2.55,-0.26595914,0.0178,51.0,53.377777,0.0,82.0,4804.0,4329.0,1.0,26.595913,50.0
110,1.0,-2.55,-0.25657463,0.0036,51.0,8.233334,0.0,8.0,741.0,4329.0,1.0,25.657463,30.0
111,1.0,-2.55,-0.2767172,0.0083,51.0,51.47778,0.0,22.0,4633.0,4329.0,1.0,27.671719,90.0
112,1.0,-2.55,-0.26629975,0.0051,51.0,26.088888,0.0,13.0,2348.0,4330.0,1.0,26.629974,70.0
113,1.0,-2.55,-0.2772989,0.0077,51.0,50.5,0.0,20.0,4545.0,4329.0,1.0,27.72989,10.0
114,1.0,-2.55,-0.31644556,0.0181,51.0,53.81111,0.0,70.0,4843.0,4329.0,1.0,31.644556,50.0
115,1.0,-2.55,-0.26537803,0.0112,51.0,52.315216,0.0,30.0,4813.0,4415.0,1.0,26.537804,50.0
116,1.0,-2.55,-0.264808,0.0141,51.0,53.304348,0.0,39.0,4904.0,4416.0,1.0,26.4808,90.0
117,1.0,-2.55,-0.26431093,0.0179,51.0,54.891304,0.0,74.0,5050.0,4425.0,1.0,26.431093,50.0
118,1.0,-2.55,-0.2660653,0.0179,51.0,52.010868,0.0,59.0,4785.0,4425.0,1.0,26.606531,10.0
119,1.0,-2.55,-0.26588383,0.018,51.0,51.858696,0.0,136.0,4771.0,4425.0,1.0,26.588385,10.0
120,1.0,-2.55,-0.29700375,0.0177,51.0,52.934784,0.0,109.0,4870.0,4426.0,1.0,29.700375,10.0
121,1.0,-2.55,-0.4393625,0.0179,51.0,52.347828,0.0,56.0,4816.0,4425.0,1.0,43.93625,70.0
122,1.0,-2.55,-0.2658045,0.0176,51.0,52.195652,0.0,74.0,4802.0,4427.0,1.0,26.58045,70.0
123,1.0,-2.55,-0.26574984,0.0176,51.0,52.663044,0.0,57.0,4845.0,4425.0,1.0,26.574984,30.0
124,1.0,-2.55,-0.2688431,0.0177,51.0,52.336956,0.0,99.0,4815.0,4426.0,1.0,26.884312,70.0
125,1.0,-2.55,-0.26565835,0.0177,51.0,53.72826,0.0,59.0,4943.0,4426.0,1.0,26.565834,70.0
126,1.0,-2.55,-0.2703594,0.0177,51.0,53.423912,0.0,59.0,4915.0,4425.0,1.0,27.035938,30.0
127,1.0,-2.55,-0.33073726,0.0144,51.0,53.54348,0.0,40.0,4926.0,4425.0,1.0,33.073727,10.0
128,1.0,-2.55,-0.2716983,0.0179,51.0,54.79348,0.0,52.0,5041.0,4426.0,1.0,27.16983,90.0
129,1.0,-2.55,-0.26801544,0.0179,51.0,54.54348,0.0,77.0,5018.0,4426.0,1.0,26.801544,30.0
130,1.0,-2.55,-0.2676214,0.0179,51.0,56.282608,0.0,82.0,5178.0,4426.0,1.0,26.762138,10.0
131,1.0,-2.55,-0.2702861,0.0179,51.0,55.967392,0.0,61.0,5149.0,4427.0,1.0,27.02861,30.0
132,1.0,-2.55,-0.2662289,0.0175,51.0,52.076088,0.0,49.0,4791.0,4427.0,1.0,26.62289,50.0
133,1.0,-2.55,-0.2963695,0.0179,51.0,52.902172,0.0,103.0,4867.0,4428.0,1.0,29.63695,90.0
134,1.0,-2.55,-0.42154798,0.0182,51.0,53.097828,0.0,75.0,4885.0,4426.0,1.0,42.154797,70.0
135,1.0,-2.55,-0.26500392,0.018,51.0,53.532608,0.0,100.0,4925.0,4427.0,1.0,26.500391,10.0
136,1.0,-2.55,-0.264936,0.0181,51.0,54.0,0.0,115.0,4968.0,4427.0,1.0,26.4936,10.0
137,1.0,-2.55,-0.2643375,0.0179,51.0,54.130436,0.0,70.0,4980.0,4427.0,1.0,26.43375,90.0
138,1.0,-2.55,-0.2651664,0.0181,51.0,54.402172,0.0,56.0,5005.0,4427.0,1.0,26.51664,30.0
139,1.0,-2.55,-0.28150603,0.0182,51.0,55.20652,0.0,54.0,5079.0,4427.0,1.0,28.150602,90.0
140,1.0,-2.55,-0.36222026,0.0179,51.0,55.913044,0.0,144.0,5144.0,4428.0,1.0,36.222027,90.0
141,1.0,-2.55,-0.29398632,0.0179,51.0,55.804348,0.0,66.0,5134.0,4428.0,1.0,29.398632,50.0
142,1.0,-2.55,-0.28192163,0.0179,51.0,57.097828,0.0,139.0,5253.0,4427.0,1.0,28.192162,70.0
143,1.0,-2.55,-0.2879237,0.0178,51.0,57.836956,0.0,135.0,5321.0,4427.0,1.0,28.792368,10.0
144,1.0,-2.55,-0.5316957,0.0181,51.0,57.184784,0.0,120.0,5261.0,4428.0,1.0,53.16957,50.0
145,1.0,-2.55,-0.2603339,0.0038,51.0,26.130434,0.0,9.0,2404.0,4428.0,1.0,26.033388,70.0
146,1.0,-2.55,-0.2682494,0.0176,51.0,53.586956,0.0,133.0,4930.0,4427.0,1.0,26.824938,30.0
147,1.0,-2.55,-0.2704656,0.0178,51.0,53.79348,0.0,134.0,4949.0,4427.0,1.0,27.046562,50.0
148,1.0,-2.55,-0.25737077,0.0027,51.0,9.478261,0.0,4.0,872.0,4429.0,1.0,25.737076,70.0
149,1.0,-2.55,-0.30826256,0.018,51.0,55.467392,0.0,124.0,5103.0,4428.0,1.0,30.826256,10.0
150,1.0,-2.55,-0.40780574,0.0178,51.0,56.065216,0.0,63.0,5158.0,4427.0,1.0,40.780575,90.0
151,1.0,-2.55,-0.27892974,0.0177,51.0,56.239132,0.0,142.0,5174.0,4427.0,1.0,27.892975,30.0
152,1.0,-2.55,-0.26690936,0.017,51.0,55.97826,0.0,48.0,5150.0,4428.0,1.0,26.690937,50.0
153,1.0,-2.55,-0.267502,0.0176,51.0,57.217392,0.0,108.0,5264.0,4429.0,1.0,26.7502,50.0
154,1.0,-2.55,-0.270798,0.0176,51.0,57.239132,0.0,56.0,5266.0,4428.0,1.0,27.0798,90.0
155,1.0,-2.55,-0.268035,0.0176,51.0,57.391304,0.0,83.0,5280.0,4429.0,1.0,26.8035,30.0
156,1.0,-2.55,-0.25995675,0.0038,51.0,23.945652,0.0,9.0,2203.0,4429.0,1.0,25.995674,10.0
157,1.0,-2.55,-0.2595648,0.0034,51.0,23.01087,0.0,7.0,2117.0,4430.0,1.0,25.956478,50.0
158,1.0,-2.55,-0.25885782,0.0024,51.0,17.891304,0.0,2.0,1646.0,4432.0,1.0,25.88578,10.0
159,1.0,-2.55,-0.2601612,0.0027,51.0,19.097826,0.0,4.0,1757.0,4430.0,1.0,26.016119,10.0
160,1.0,-2.55,-0.2584255,0.0025,51.0,17.52174,0.0,3.0,1612.0,4430.0,1.0,25.84255,70.0
161,1.0,-1.55,-0.16145363,0.0045,31.0,48.98387,0.0,11.0,3037.0,2988.0,1.0,16.145363,10.0
162,1.0,-1.55,-0.15887395,0.0025,31.0,28.161291,0.0,3.0,1746.0,2988.0,1.0,15.887394,90.0
163,1.0,-1.55,-0.15936172,0.0028,31.0,30.016129,0.0,4.0,1861.0,2988.0,1.0,15.936172,90.0
164,1.0,-1.55,-0.16103247,0.0027,31.0,28.564516,0.0,4.0,1771.0,2988.0,1.0,16.103247,10.0
165,1.0,-1.55,-0.159389,0.0031,31.0,29.806452,0.0,6.0,1848.0,2988.0,1.0,15.9389,30.0
166,1.0,-1.25,-0.12999366,0.0038,25.0,35.30645,0.0,9.0,2189.0,2988.0,1.0,12.999366,50.0
167,1.0,-1.25,-0.12854594,0.0031,25.0,32.42,0.0,6.0,1621.0,2410.0,1.0,12.854593,90.0
168,1.0,-1.25,-0.12821901,0.0025,25.0,27.84,0.0,3.0,1392.0,2410.0,1.0,12.8219,70.0
169,1.0,-1.25,-0.12929516,0.0029,25.0,35.7,0.0,5.0,1785.0,2410.0,1.0,12.929516,50.0
170,1.0,-1.25,-0.12847456,0.0023,25.0,31.32,0.0,2.0,1566.0,2410.0,1.0,12.847456,30.0
171,1.0,-2.45,-0.29886788,0.0124,49.0,99.64,0.0,35.0,4982.0,2410.0,1.0,29.886787,90.0
172,1.0,-2.45,-0.24890488,0.0028,49.0,27.0,0.0,4.0,1404.0,2498.0,1.0,24.890488,50.0
173,1.0,-2.45,-0.25136322,0.0028,49.0,29.442308,0.0,4.0,1531.0,2498.0,1.0,25.136322,50.0
174,1.0,-2.45,-0.25257385,0.0027,49.0,38.51923,0.0,4.0,2003.0,2507.0,1.0,25.257385,10.0
175,1.0,-2.45,-0.25400117,0.0029,49.0,46.942307,0.0,5.0,2441.0,2507.0,1.0,25.400118,10.0
176,1.0,-2.45,-0.25565618,0.0039,49.0,47.51923,0.0,9.0,2471.0,2507.0,1.0,25.565619,10.0
177,1.0,-2.45,-0.27894178,0.0036,49.0,55.403847,0.0,8.0,2881.0,2507.0,1.0,27.894178,30.0
178,1.0,-2.45,-0.272405,0.0035,49.0,56.38889,0.0,7.0,3045.0,2595.0,1.0,27.2405,10.0
179,1.0,-2.45,-0.35001016,0.0041,49.0,64.35185,0.0,10.0,3475.0,2595.0,1.0,35.001015,30.0
180,1.0,-2.45,-0.2613604,0.0032,49.0,39.44643,0.0,6.0,2209.0,2683.0,1.0,26.13604,10.0
181,1.0,-2.45,-0.27502126,0.0164,49.0,91.25,0.0,47.0,5110.0,2692.0,1.0,27.502125,90.0
182,1.0,-2.45,-0.25198907,0.0031,49.0,22.821428,0.0,6.0,1278.0,2701.0,1.0,25.198906,30.0
183,1.0,-2.45,-0.275821,0.0039,49.0,37.0,0.0,9.0,2072.0,2701.0,1.0,27.5821,10.0
184,1.0,-2.45,-0.25235328,0.0032,49.0,30.051723,0.0,6.0,1743.0,2787.0,1.0,25.235329,70.0
185,1.0,-2.45,-0.28136724,0.0038,49.0,50.41379,0.0,9.0,2924.0,2787.0,1.0,28.136724,50.0
186,1.0,-2.45,-0.49807063,0.0049,49.0,73.44827,0.0,13.0,4260.0,2787.0,1.0,49.807064,90.0
187,1.0,-2.45,-0.25713733,0.0098,49.0,79.916664,0.0,27.0,4795.0,2883.0,1.0,25.713734,70.0
188,1.0,-2.45,-0.274353,0.0094,49.0,79.46667,0.0,25.0,4768.0,2893.0,1.0,27.4353,90.0
189,1.0,-2.45,-0.27283016,0.0068,49.0,76.11667,0.0,18.0,4567.0,2893.0,1.0,27.283016,10.0
190,1.0,-2.45,-0.346517,0.0044,49.0,49.4,0.0,11.0,2964.0,2893.0,1.0,34.6517,50.0
191,1.0,-2.45,-0.25912157,0.0148,49.0,80.98387,0.0,42.0,5021.0,2979.0,1.0,25.912157,50.0
192,1.0,-2.45,-0.25908968,0.0074,49.0,76.548386,0.0,20.0,4746.0,2990.0,1.0,25.908968,50.0
193,1.0,-2.45,-0.2550305,0.0073,49.0,71.90323,0.0,19.0,4458.0,2989.0,1.0,25.50305,30.0
194,1.0,-2.45,-0.30494037,0.0064,49.0,63.919353,0.0,17.0,3963.0,2990.0,1.0,30.494038,10.0
195,1.0,-2.45,-0.25477713,0.0046,49.0,45.6875,0.0,12.0,2924.0,3075.0,1.0,25.477713,30.0
196,1.0,-2.45,-0.25617862,0.009,49.0,75.53125,0.0,25.0,4834.0,3075.0,1.0,25.617863,10.0
197,1.0,-2.45,-0.25575322,0.0173,49.0,77.921875,0.0,66.0,4987.0,3085.0,1.0,25.575321,90.0
198,1.0,-2.45,-0.2562192,0.0163,49.0,76.84375,0.0,46.0,4918.0,3085.0,1.0,25.62192,10.0
199,1.0,-2.45,-0.25537026,0.0172,49.0,78.5625,0.0,117.0,5028.0,3086.0,1.0,25.537025,70.0
200,1.0,-2.45,-0.29075375,0.0175,49.0,77.8125,0.0,84.0,4980.0,3085.0,1.0,29.075375,30.0
201,1.0,-2.45,-0.42261788,0.0174,49.0,78.453125,0.0,71.0,5021.0,3086.0,1.0,42.261787,10.0
202,1.0,-2.45,-0.25664264,0.0088,49.0,71.454544,0.0,24.0,4716.0,3171.0,1.0,25.664263,10.0
203,1.0,-2.45,-0.25707707,0.0091,49.0,71.40909,0.0,24.0,4713.0,3181.0,1.0,25.707706,50.0
204,1.0,-2.45,-0.25961363,0.009,49.0,73.045456,0.0,24.0,4821.0,3181.0,1.0,25.961365,90.0
205,1.0,-2.45,-0.25678086,0.0086,49.0,72.30303,0.0,23.0,4772.0,3181.0,1.0,25.678087,70.0
206,1.0,-2.45,-0.257375,0.013,49.0,75.0,0.0,36.0,4950.0,3181.0,1.0,25.7375,30.0
207,1.0,-2.45,-0.32855597,0.0175,49.0,76.72727,0.0,90.0,5064.0,3181.0,1.0,32.8556,30.0
208,1.0,-2.45,-0.26325932,0.0177,49.0,73.44118,0.0,53.0,4994.0,3267.0,1.0,26.325932,30.0
209,1.0,-2.45,-0.2641367,0.0174,49.0,72.04412,0.0,96.0,4899.0,3267.0,1.0,26.413671,50.0
210,1.0,-2.45,-0.25776294,0.0091,49.0,69.838234,0.0,25.0,4749.0,3278.0,1.0,25.776293,10.0
211,1.0,-2.45,-0.25928012,0.0174,49.0,73.04412,0.0,54.0,4967.0,3278.0,1.0,25.928013,50.0
212,1.0,-2.45,-0.2602053,0.0176,49.0,73.01471,0.0,112.0,4965.0,3277.0,1.0,26.02053,70.0
213,1.0,-2.45,-0.29463175,0.0179,49.0,73.911766,0.0,82.0,5026.0,3278.0,1.0,29.463175,90.0
214,1.0,-2.45,-0.41441032,0.0177,49.0,72.14706,0.0,118.0,4906.0,3277.0,1.0,41.441032,30.0
215,1.0,-2.45,-0.25976825,0.0175,49.0,69.6,0.0,91.0,4872.0,3364.0,1.0,25.976826,10.0
216,1.0,-2.45,-0.25876218,0.0098,49.0,66.92857,0.0,27.0,4685.0,3373.0,1.0,25.876219,30.0
217,1.0,-2.45,-0.26054454,0.0176,49.0,70.35714,0.0,54.0,4925.0,3373.0,1.0,26.054453,70.0
218,1.0,-2.45,-0.25647697,0.0174,49.0,71.87143,0.0,87.0,5031.0,3374.0,1.0,25.647697,50.0
219,1.0,-2.45,-0.25612625,0.0175,49.0,70.64286,0.0,119.0,4945.0,3373.0,1.0,25.612625,30.0
220,1.0,-2.45,-0.26759735,0.0178,49.0,71.24286,0.0,154.0,4987.0,3374.0,1.0,26.759735,30.0
